file,split,detection_class,detection_id,morphology_class,morphology_id,bbox_xyxy
train/train_015591.jpg,train,Forearm Fracture,2,Fracture-Dislocation,2,"105,132,141,154"
train/train_015592.jpg,train,Humerus,3,Pathological,8,"95,102,141,121"
train/train_015593.jpg,train,Humerus Fracture,4,Pathological,8,"94,143,156,161"
train/train_015594.jpg,train,Shoulder Fracture,5,Greenstick,3,"97,171,131,190"
train/train_015595.jpg,train,Wrist Positive,6,Longitudinal,6,"138,51,154,143"
train/train_015596.jpg,train,Elbow Positive,0,Greenstick,3,"85,91,135,111"
train/train_015597.jpg,train,Fingers Positive,1,Longitudinal,6,"131,110,147,172"
train/train_015598.jpg,train,Forearm Fracture,2,Impacted,5,"116,115,150,137"
train/train_015599.jpg,train,Humerus,3,Oblique,7,"96,116,158,156"
train/train_015600.jpg,train,Humerus Fracture,4,Impacted,5,"97,117,131,134"
train/train_015601.jpg,train,Shoulder Fracture,5,Greenstick,3,"108,100,158,117"
train/train_015602.jpg,train,Wrist Positive,6,Comminuted,1,"113,112,147,128"
train/train_015603.jpg,train,Elbow Positive,0,Spiral,9,"100,110,142,150"
train/train_015604.jpg,train,Fingers Positive,1,Greenstick,3,"102,80,142,99"
train/train_015605.jpg,train,Forearm Fracture,2,Comminuted,1,"122,92,158,108"
train/train_015606.jpg,train,Humerus,3,Avulsion,0,"96,150,136,168"
train/train_015607.jpg,train,Humerus Fracture,4,Avulsion,0,"126,94,166,110"
train/train_015608.jpg,train,Shoulder Fracture,5,Longitudinal,6,"131,126,147,194"
train/train_015609.jpg,train,Wrist Positive,6,Comminuted,1,"106,136,150,152"
train/train_015610.jpg,train,Elbow Positive,0,Spiral,9,"108,87,152,127"
train/train_015611.jpg,train,Fingers Positive,1,Pathological,8,"110,88,158,110"
train/train_015612.jpg,train,Forearm Fracture,2,Greenstick,3,"89,146,137,167"
train/train_015613.jpg,train,Humerus,3,Pathological,8,"111,102,161,122"
train/train_015614.jpg,train,Humerus Fracture,4,Greenstick,3,"114,105,166,123"
train/train_015615.jpg,train,Shoulder Fracture,5,Pathological,8,"85,130,155,152"
train/train_015616.jpg,train,Wrist Positive,6,Oblique,7,"90,103,132,143"
train/train_015617.jpg,train,Elbow Positive,0,Fracture-Dislocation,2,"93,102,131,119"
train/train_015618.jpg,train,Fingers Positive,1,Impacted,5,"116,101,168,118"
train/train_015619.jpg,train,Forearm Fracture,2,Longitudinal,6,"111,106,127,160"
train/train_015620.jpg,train,Humerus,3,Spiral,9,"118,111,166,151"
train/train_015621.jpg,train,Humerus Fracture,4,Greenstick,3,"98,103,150,125"
train/train_015622.jpg,train,Shoulder Fracture,5,Hairline,4,"110,137,156,159"
train/train_015623.jpg,train,Wrist Positive,6,Greenstick,3,"109,134,171,154"
train/train_015624.jpg,train,Elbow Positive,0,Impacted,5,"80,87,148,105"
train/train_015625.jpg,train,Fingers Positive,1,Longitudinal,6,"117,121,133,217"
train/train_015626.jpg,train,Forearm Fracture,2,Avulsion,0,"107,79,149,95"
train/train_015627.jpg,train,Humerus,3,Fracture-Dislocation,2,"102,120,140,141"
train/train_015628.jpg,train,Humerus Fracture,4,Avulsion,0,"95,154,143,173"
train/train_015629.jpg,train,Shoulder Fracture,5,Fracture-Dislocation,2,"112,128,148,149"
train/train_015630.jpg,train,Wrist Positive,6,Avulsion,0,"119,161,169,180"
train/train_015631.jpg,train,Elbow Positive,0,Longitudinal,6,"130,70,146,124"
train/train_015632.jpg,train,Fingers Positive,1,Impacted,5,"117,100,157,120"
train/train_015633.jpg,train,Forearm Fracture,2,Fracture-Dislocation,2,"94,131,144,150"
train/train_015634.jpg,train,Humerus,3,Greenstick,3,"110,155,144,173"
train/train_015635.jpg,train,Humerus Fracture,4,Longitudinal,6,"131,119,147,205"
train/train_015636.jpg,train,Shoulder Fracture,5,Comminuted,1,"100,84,148,100"
train/train_015637.jpg,train,Wrist Positive,6,Spiral,9,"115,108,157,148"
train/train_015638.jpg,train,Elbow Positive,0,Hairline,4,"115,87,161,104"
train/train_015639.jpg,train,Fingers Positive,1,Oblique,7,"100,103,142,143"
train/train_015640.jpg,train,Forearm Fracture,2,Impacted,5,"123,139,167,161"
train/train_015641.jpg,train,Humerus,3,Pathological,8,"105,123,151,145"
train/train_015642.jpg,train,Humerus Fracture,4,Spiral,9,"90,62,148,102"
train/train_015643.jpg,train,Shoulder Fracture,5,Spiral,9,"89,125,143,165"
train/train_015644.jpg,train,Wrist Positive,6,Longitudinal,6,"136,66,152,166"
train/train_015645.jpg,train,Elbow Positive,0,Greenstick,3,"94,138,154,160"
train/train_015646.jpg,train,Fingers Positive,1,Hairline,4,"87,128,135,149"
train/train_015647.jpg,train,Forearm Fracture,2,Fracture-Dislocation,2,"123,77,157,95"
train/train_015648.jpg,train,Humerus,3,Longitudinal,6,"134,33,150,143"
train/train_015649.jpg,train,Humerus Fracture,4,Comminuted,1,"106,162,154,178"
train/train_015650.jpg,train,Shoulder Fracture,5,Fracture-Dislocation,2,"115,112,153,131"
train/train_015651.jpg,train,Wrist Positive,6,Spiral,9,"91,132,141,172"
train/train_015652.jpg,train,Elbow Positive,0,Oblique,7,"122,131,168,171"
train/train_015653.jpg,train,Fingers Positive,1,Spiral,9,"113,72,173,112"
train/train_015654.jpg,train,Forearm Fracture,2,Oblique,7,"122,123,158,163"
train/train_015655.jpg,train,Humerus,3,Avulsion,0,"91,96,137,117"
train/train_015656.jpg,train,Humerus Fracture,4,Greenstick,3,"116,96,168,115"
train/train_015657.jpg,train,Shoulder Fracture,5,Hairline,4,"104,121,138,140"
train/train_015658.jpg,train,Wrist Positive,6,Spiral,9,"112,88,158,128"
train/train_015659.jpg,train,Elbow Positive,0,Avulsion,0,"110,135,170,151"
train/train_015660.jpg,train,Fingers Positive,1,Pathological,8,"111,96,159,118"
train/train_015661.jpg,train,Forearm Fracture,2,Greenstick,3,"95,143,137,159"
train/train_015662.jpg,train,Humerus,3,Pathological,8,"113,79,153,97"
train/train_015663.jpg,train,Humerus Fracture,4,Avulsion,0,"102,84,146,102"
train/train_015664.jpg,train,Shoulder Fracture,5,Hairline,4,"88,110,136,132"
train/train_015665.jpg,train,Wrist Positive,6,Pathological,8,"118,95,172,117"
train/train_015666.jpg,train,Elbow Positive,0,Greenstick,3,"126,89,160,107"
train/train_015667.jpg,train,Fingers Positive,1,Fracture-Dislocation,2,"116,99,166,117"
train/train_015668.jpg,train,Forearm Fracture,2,Oblique,7,"91,138,161,178"
train/train_015669.jpg,train,Humerus,3,Pathological,8,"117,147,175,166"
train/train_015670.jpg,train,Humerus Fracture,4,Greenstick,3,"93,62,135,84"
train/train_015671.jpg,train,Shoulder Fracture,5,Impacted,5,"114,94,168,116"
train/train_015672.jpg,train,Wrist Positive,6,Comminuted,1,"120,75,164,91"
train/train_015673.jpg,train,Elbow Positive,0,Fracture-Dislocation,2,"88,104,144,126"
train/train_015674.jpg,train,Fingers Positive,1,Fracture-Dislocation,2,"115,117,171,136"
train/train_015675.jpg,train,Forearm Fracture,2,Fracture-Dislocation,2,"97,149,157,168"
train/train_015676.jpg,train,Humerus,3,Fracture-Dislocation,2,"108,164,174,184"
train/train_015677.jpg,train,Humerus Fracture,4,Oblique,7,"94,116,154,156"
train/train_015678.jpg,train,Shoulder Fracture,5,Greenstick,3,"98,104,142,124"
train/train_015679.jpg,train,Wrist Positive,6,Longitudinal,6,"111,100,127,194"
train/train_015680.jpg,train,Elbow Positive,0,Greenstick,3,"95,63,137,85"
train/train_015681.jpg,train,Fingers Positive,1,Comminuted,1,"106,119,150,135"
train/train_015682.jpg,train,Forearm Fracture,2,Longitudinal,6,"120,128,136,226"
train/train_015683.jpg,train,Humerus,3,Spiral,9,"113,90,171,130"
train/train_015684.jpg,train,Humerus Fracture,4,Pathological,8,"112,148,174,165"
train/train_015685.jpg,train,Shoulder Fracture,5,Greenstick,3,"104,108,138,127"
train/train_015686.jpg,train,Wrist Positive,6,Fracture-Dislocation,2,"105,133,155,150"
train/train_015687.jpg,train,Elbow Positive,0,Pathological,8,"108,156,152,174"
train/train_015688.jpg,train,Fingers Positive,1,Greenstick,3,"96,172,142,192"
train/train_015689.jpg,train,Forearm Fracture,2,Longitudinal,6,"106,85,122,151"
train/train_015690.jpg,train,Humerus,3,Oblique,7,"119,137,153,177"
train/train_015691.jpg,train,Humerus Fracture,4,Spiral,9,"98,104,144,144"
train/train_015692.jpg,train,Shoulder Fracture,5,Spiral,9,"108,161,150,201"
train/train_015693.jpg,train,Wrist Positive,6,Pathological,8,"101,151,135,171"
train/train_015694.jpg,train,Elbow Positive,0,Pathological,8,"108,79,142,96"
train/train_015695.jpg,train,Fingers Positive,1,Longitudinal,6,"118,119,134,177"
train/train_015696.jpg,train,Forearm Fracture,2,Avulsion,0,"99,151,151,168"
train/train_015697.jpg,train,Humerus,3,Greenstick,3,"119,157,169,174"
train/train_015698.jpg,train,Humerus Fracture,4,Longitudinal,6,"108,81,124,163"
train/train_015699.jpg,train,Shoulder Fracture,5,Impacted,5,"84,134,144,153"
train/train_015700.jpg,train,Wrist Positive,6,Spiral,9,"124,127,158,167"
train/train_015701.jpg,train,Elbow Positive,0,Comminuted,1,"128,143,162,159"
train/train_015702.jpg,train,Fingers Positive,1,Pathological,8,"108,150,150,170"
train/train_015703.jpg,train,Forearm Fracture,2,Pathological,8,"103,100,137,122"
train/train_015704.jpg,train,Humerus,3,Longitudinal,6,"132,55,148,175"
train/train_015705.jpg,train,Humerus Fracture,4,Fracture-Dislocation,2,"96,102,164,122"
train/train_015706.jpg,train,Shoulder Fracture,5,Comminuted,1,"94,93,144,109"
train/train_015707.jpg,train,Wrist Positive,6,Fracture-Dislocation,2,"87,166,147,183"
train/train_015708.jpg,train,Elbow Positive,0,Impacted,5,"98,154,138,174"
train/train_015709.jpg,train,Fingers Positive,1,Pathological,8,"89,82,137,99"
train/train_015710.jpg,train,Forearm Fracture,2,Comminuted,1,"97,146,149,162"
train/train_015711.jpg,train,Humerus,3,Avulsion,0,"100,139,138,155"
train/train_015712.jpg,train,Humerus Fracture,4,Pathological,8,"96,68,132,86"
train/train_015713.jpg,train,Shoulder Fracture,5,Hairline,4,"91,145,145,166"
train/train_015714.jpg,train,Wrist Positive,6,Fracture-Dislocation,2,"92,125,154,145"
train/train_015715.jpg,train,Elbow Positive,0,Avulsion,0,"104,72,152,89"
train/train_015716.jpg,train,Fingers Positive,1,Fracture-Dislocation,2,"108,104,146,123"
train/train_015717.jpg,train,Forearm Fracture,2,Comminuted,1,"121,123,163,139"
train/train_015718.jpg,train,Humerus,3,Hairline,4,"119,105,171,125"
train/train_015719.jpg,train,Humerus Fracture,4,Spiral,9,"101,139,135,179"
train/train_015720.jpg,train,Shoulder Fracture,5,Comminuted,1,"95,104,153,120"
train/train_015721.jpg,train,Wrist Positive,6,Pathological,8,"103,99,139,121"
train/train_015722.jpg,train,Elbow Positive,0,Spiral,9,"119,70,167,110"
train/train_015723.jpg,train,Fingers Positive,1,Greenstick,3,"105,94,161,112"
train/train_015724.jpg,train,Forearm Fracture,2,Spiral,9,"125,88,167,128"
train/train_015725.jpg,train,Humerus,3,Impacted,5,"80,89,144,111"
train/train_015726.jpg,train,Humerus Fracture,4,Greenstick,3,"93,84,141,103"
train/train_015727.jpg,train,Shoulder Fracture,5,Longitudinal,6,"118,117,134,175"
train/train_015728.jpg,train,Wrist Positive,6,Longitudinal,6,"127,54,143,144"
train/train_015729.jpg,train,Elbow Positive,0,Fracture-Dislocation,2,"110,116,146,136"
train/train_015730.jpg,train,Fingers Positive,1,Comminuted,1,"92,85,138,101"
train/train_015731.jpg,train,Forearm Fracture,2,Pathological,8,"108,146,170,165"
train/train_015732.jpg,train,Humerus,3,Spiral,9,"107,63,155,103"
train/train_015733.jpg,train,Humerus Fracture,4,Longitudinal,6,"129,82,145,168"
train/train_015734.jpg,train,Shoulder Fracture,5,Pathological,8,"115,113,171,131"
train/train_015735.jpg,train,Wrist Positive,6,Comminuted,1,"94,97,142,113"
train/train_015736.jpg,train,Elbow Positive,0,Impacted,5,"114,96,164,116"
train/train_015737.jpg,train,Fingers Positive,1,Spiral,9,"101,101,149,141"
train/train_015738.jpg,train,Forearm Fracture,2,Spiral,9,"113,74,155,114"
train/train_015739.jpg,train,Humerus,3,Pathological,8,"93,115,153,134"
train/train_015740.jpg,train,Humerus Fracture,4,Impacted,5,"108,87,158,107"
train/train_015741.jpg,train,Shoulder Fracture,5,Spiral,9,"119,87,169,127"
train/train_015742.jpg,train,Wrist Positive,6,Spiral,9,"96,128,146,168"
train/train_015743.jpg,train,Elbow Positive,0,Avulsion,0,"103,128,171,145"
train/train_015744.jpg,train,Fingers Positive,1,Greenstick,3,"111,171,145,190"
train/train_015745.jpg,train,Forearm Fracture,2,Hairline,4,"96,103,132,121"
train/train_015746.jpg,train,Humerus,3,Avulsion,0,"121,136,155,154"
train/train_015747.jpg,train,Humerus Fracture,4,Hairline,4,"114,119,150,137"
train/train_015748.jpg,train,Shoulder Fracture,5,Longitudinal,6,"132,76,148,172"
train/train_015749.jpg,train,Wrist Positive,6,Impacted,5,"108,86,158,106"
train/train_015750.jpg,train,Elbow Positive,0,Spiral,9,"104,103,150,143"
train/train_015751.jpg,train,Fingers Positive,1,Avulsion,0,"89,136,139,153"
train/train_015752.jpg,train,Forearm Fracture,2,Longitudinal,6,"131,126,147,214"
train/train_015753.jpg,train,Humerus,3,Longitudinal,6,"121,140,137,202"
train/train_015754.jpg,train,Humerus Fracture,4,Greenstick,3,"92,151,144,168"
train/train_015755.jpg,train,Shoulder Fracture,5,Spiral,9,"99,94,143,134"
train/train_015756.jpg,train,Wrist Positive,6,Impacted,5,"119,112,167,131"
train/train_015757.jpg,train,Elbow Positive,0,Oblique,7,"97,60,155,100"
train/train_015758.jpg,train,Fingers Positive,1,Spiral,9,"120,146,154,186"
train/train_015759.jpg,train,Forearm Fracture,2,Oblique,7,"100,150,134,190"
train/train_015760.jpg,train,Humerus,3,Greenstick,3,"92,91,152,113"
train/train_015761.jpg,train,Humerus Fracture,4,Spiral,9,"93,74,131,114"
train/train_015762.jpg,train,Shoulder Fracture,5,Oblique,7,"88,112,142,152"
train/train_015763.jpg,train,Wrist Positive,6,Spiral,9,"97,127,151,167"
train/train_015764.jpg,train,Elbow Positive,0,Fracture-Dislocation,2,"114,106,148,126"
train/train_015765.jpg,train,Fingers Positive,1,Spiral,9,"118,118,172,158"
train/train_015766.jpg,train,Forearm Fracture,2,Impacted,5,"94,92,146,111"
train/train_015767.jpg,train,Humerus,3,Spiral,9,"110,111,168,151"
train/train_015768.jpg,train,Humerus Fracture,4,Hairline,4,"106,112,168,131"
train/train_015769.jpg,train,Shoulder Fracture,5,Avulsion,0,"91,136,141,157"
train/train_015770.jpg,train,Wrist Positive,6,Comminuted,1,"118,98,164,114"
train/train_015771.jpg,train,Elbow Positive,0,Pathological,8,"114,78,160,95"
train/train_015772.jpg,train,Fingers Positive,1,Comminuted,1,"101,142,135,158"
train/train_015773.jpg,train,Forearm Fracture,2,Longitudinal,6,"132,62,148,134"
train/train_015774.jpg,train,Humerus,3,Hairline,4,"83,108,153,126"
train/train_015775.jpg,train,Humerus Fracture,4,Comminuted,1,"80,114,150,130"
train/train_015776.jpg,train,Shoulder Fracture,5,Oblique,7,"91,119,131,159"
train/train_015777.jpg,train,Wrist Positive,6,Longitudinal,6,"130,59,146,151"
train/train_015778.jpg,train,Elbow Positive,0,Comminuted,1,"98,68,136,84"
train/train_015779.jpg,train,Fingers Positive,1,Greenstick,3,"88,152,132,173"
train/train_015780.jpg,train,Forearm Fracture,2,Oblique,7,"98,126,148,166"
train/train_015781.jpg,train,Humerus,3,Pathological,8,"97,144,131,166"
train/train_015782.jpg,train,Humerus Fracture,4,Comminuted,1,"107,95,155,111"
train/train_015783.jpg,train,Shoulder Fracture,5,Greenstick,3,"108,123,162,140"
train/train_015784.jpg,train,Wrist Positive,6,Greenstick,3,"113,123,151,144"
train/train_015785.jpg,train,Elbow Positive,0,Hairline,4,"108,80,154,99"
train/train_015786.jpg,train,Fingers Positive,1,Spiral,9,"123,77,169,117"
train/train_015787.jpg,train,Forearm Fracture,2,Longitudinal,6,"125,130,141,214"
train/train_015788.jpg,train,Humerus,3,Comminuted,1,"102,116,142,132"
train/train_015789.jpg,train,Humerus Fracture,4,Impacted,5,"102,142,142,159"
train/train_015790.jpg,train,Shoulder Fracture,5,Hairline,4,"111,136,177,153"
train/train_015791.jpg,train,Wrist Positive,6,Greenstick,3,"112,133,150,153"
train/train_015792.jpg,train,Elbow Positive,0,Hairline,4,"83,85,137,103"
train/train_015793.jpg,train,Fingers Positive,1,Greenstick,3,"103,130,151,149"
train/train_015794.jpg,train,Forearm Fracture,2,Greenstick,3,"88,156,134,172"
train/train_015795.jpg,train,Humerus,3,Greenstick,3,"86,95,146,115"
train/train_015796.jpg,train,Humerus Fracture,4,Fracture-Dislocation,2,"84,86,142,108"
train/train_015797.jpg,train,Shoulder Fracture,5,Comminuted,1,"90,162,130,178"
train/train_015798.jpg,train,Wrist Positive,6,Avulsion,0,"125,124,161,142"
train/train_015799.jpg,train,Elbow Positive,0,Comminuted,1,"108,140,158,156"
train/train_015800.jpg,train,Fingers Positive,1,Impacted,5,"116,163,166,184"
train/train_015801.jpg,train,Forearm Fracture,2,Pathological,8,"106,97,144,113"
train/train_015802.jpg,train,Humerus,3,Avulsion,0,"112,148,158,169"
train/train_015803.jpg,train,Humerus Fracture,4,Pathological,8,"85,109,139,130"
train/train_015804.jpg,train,Shoulder Fracture,5,Impacted,5,"118,132,154,154"
train/train_015805.jpg,train,Wrist Positive,6,Spiral,9,"98,142,134,182"
train/train_015806.jpg,train,Elbow Positive,0,Longitudinal,6,"136,51,152,139"
train/train_015807.jpg,train,Fingers Positive,1,Greenstick,3,"112,140,160,159"
train/train_015808.jpg,train,Forearm Fracture,2,Impacted,5,"120,99,156,117"
train/train_015809.jpg,train,Humerus,3,Avulsion,0,"88,97,154,115"
train/train_015810.jpg,train,Humerus Fracture,4,Impacted,5,"97,120,143,140"
train/train_015811.jpg,train,Shoulder Fracture,5,Oblique,7,"107,98,177,138"
train/train_015812.jpg,train,Wrist Positive,6,Oblique,7,"124,115,168,155"
train/train_015813.jpg,train,Elbow Positive,0,Hairline,4,"102,74,162,91"
train/train_015814.jpg,train,Fingers Positive,1,Spiral,9,"105,157,165,197"
train/train_015815.jpg,train,Forearm Fracture,2,Pathological,8,"115,140,169,160"
train/train_015816.jpg,train,Humerus,3,Greenstick,3,"113,97,147,115"
train/train_015817.jpg,train,Humerus Fracture,4,Impacted,5,"91,93,147,115"
train/train_015818.jpg,train,Shoulder Fracture,5,Avulsion,0,"98,135,140,154"
train/train_015819.jpg,train,Wrist Positive,6,Comminuted,1,"96,161,132,177"
train/train_015820.jpg,train,Elbow Positive,0,Comminuted,1,"129,109,163,125"
train/train_015821.jpg,train,Fingers Positive,1,Greenstick,3,"90,90,134,106"
train/train_015822.jpg,train,Forearm Fracture,2,Greenstick,3,"85,153,141,174"
train/train_015823.jpg,train,Humerus,3,Greenstick,3,"94,117,150,134"
train/train_015824.jpg,train,Humerus Fracture,4,Fracture-Dislocation,2,"106,134,146,152"
train/train_015825.jpg,train,Shoulder Fracture,5,Greenstick,3,"114,123,150,140"
train/train_015826.jpg,train,Wrist Positive,6,Greenstick,3,"121,124,161,146"
train/train_015827.jpg,train,Elbow Positive,0,Hairline,4,"117,129,163,148"
train/train_015828.jpg,train,Fingers Positive,1,Spiral,9,"115,81,153,121"
train/train_015829.jpg,train,Forearm Fracture,2,Longitudinal,6,"102,48,118,144"
train/train_015830.jpg,train,Humerus,3,Fracture-Dislocation,2,"94,157,136,176"
train/train_015831.jpg,train,Humerus Fracture,4,Comminuted,1,"122,120,158,136"
train/train_015832.jpg,train,Shoulder Fracture,5,Longitudinal,6,"135,59,151,145"
train/train_015833.jpg,train,Wrist Positive,6,Pathological,8,"86,131,152,148"
train/train_015834.jpg,train,Elbow Positive,0,Impacted,5,"125,115,167,133"
train/train_015835.jpg,train,Fingers Positive,1,Comminuted,1,"92,96,132,112"
train/train_015836.jpg,train,Forearm Fracture,2,Fracture-Dislocation,2,"90,125,142,143"
train/train_015837.jpg,train,Humerus,3,Pathological,8,"117,109,159,130"
train/train_015838.jpg,train,Humerus Fracture,4,Fracture-Dislocation,2,"74,144,146,164"
train/train_015839.jpg,train,Shoulder Fracture,5,Hairline,4,"88,129,142,149"
train/train_015840.jpg,train,Wrist Positive,6,Longitudinal,6,"119,61,135,159"
train/train_015841.jpg,train,Elbow Positive,0,Hairline,4,"122,76,160,96"
train/train_015842.jpg,train,Fingers Positive,1,Longitudinal,6,"133,114,149,174"
train/train_015843.jpg,train,Forearm Fracture,2,Hairline,4,"114,80,158,101"
train/train_015844.jpg,train,Humerus,3,Pathological,8,"97,117,143,137"
train/train_015845.jpg,train,Humerus Fracture,4,Pathological,8,"91,104,135,122"
train/train_015846.jpg,train,Shoulder Fracture,5,Avulsion,0,"92,151,148,172"
train/train_015847.jpg,train,Wrist Positive,6,Pathological,8,"118,68,170,88"
train/train_015848.jpg,train,Elbow Positive,0,Fracture-Dislocation,2,"104,113,162,130"
train/train_015849.jpg,train,Fingers Positive,1,Greenstick,3,"88,176,148,193"
train/train_015850.jpg,train,Forearm Fracture,2,Avulsion,0,"121,106,171,127"
train/train_015851.jpg,train,Humerus,3,Fracture-Dislocation,2,"101,149,155,171"
train/train_015852.jpg,train,Humerus Fracture,4,Spiral,9,"104,86,156,126"
train/train_015853.jpg,train,Shoulder Fracture,5,Longitudinal,6,"138,97,154,169"
train/train_015854.jpg,train,Wrist Positive,6,Comminuted,1,"99,70,161,86"
train/train_015855.jpg,train,Elbow Positive,0,Oblique,7,"96,151,138,191"
train/train_015856.jpg,train,Fingers Positive,1,Spiral,9,"101,127,147,167"
train/train_015857.jpg,train,Forearm Fracture,2,Oblique,7,"98,108,136,148"
train/train_015858.jpg,train,Humerus,3,Longitudinal,6,"113,92,129,148"
train/train_015859.jpg,train,Humerus Fracture,4,Avulsion,0,"116,129,160,151"
train/train_015860.jpg,train,Shoulder Fracture,5,Comminuted,1,"107,134,145,150"
train/train_015861.jpg,train,Wrist Positive,6,Hairline,4,"119,124,165,142"
train/train_015862.jpg,train,Elbow Positive,0,Greenstick,3,"90,98,142,120"
train/train_015863.jpg,train,Fingers Positive,1,Spiral,9,"107,122,171,162"
train/train_015864.jpg,train,Forearm Fracture,2,Hairline,4,"92,75,132,94"
train/train_015865.jpg,train,Humerus,3,Fracture-Dislocation,2,"99,131,141,149"
train/train_015866.jpg,train,Humerus Fracture,4,Spiral,9,"96,71,158,111"
train/train_015867.jpg,train,Shoulder Fracture,5,Greenstick,3,"117,99,169,117"
train/train_015868.jpg,train,Wrist Positive,6,Longitudinal,6,"113,40,129,112"
train/train_015869.jpg,train,Elbow Positive,0,Pathological,8,"106,119,150,135"
train/train_015870.jpg,train,Fingers Positive,1,Longitudinal,6,"110,65,126,149"
train/train_015871.jpg,train,Forearm Fracture,2,Impacted,5,"101,77,139,96"
train/train_015872.jpg,train,Humerus,3,Fracture-Dislocation,2,"119,122,167,143"
train/train_015873.jpg,train,Humerus Fracture,4,Avulsion,0,"82,86,144,104"
train/train_015874.jpg,train,Shoulder Fracture,5,Avulsion,0,"102,125,148,144"
train/train_015875.jpg,train,Wrist Positive,6,Comminuted,1,"107,115,147,131"
train/train_015876.jpg,train,Elbow Positive,0,Hairline,4,"115,135,173,151"
train/train_015877.jpg,train,Fingers Positive,1,Longitudinal,6,"110,94,126,154"
train/train_015878.jpg,train,Forearm Fracture,2,Oblique,7,"120,64,170,104"
train/train_015879.jpg,train,Humerus,3,Longitudinal,6,"114,108,130,164"
train/train_015880.jpg,train,Humerus Fracture,4,Oblique,7,"112,59,154,99"
train/train_015881.jpg,train,Shoulder Fracture,5,Pathological,8,"104,99,162,118"
train/train_015882.jpg,train,Wrist Positive,6,Greenstick,3,"117,123,163,141"
train/train_015883.jpg,train,Elbow Positive,0,Spiral,9,"106,112,142,152"
train/train_015884.jpg,train,Fingers Positive,1,Impacted,5,"101,107,157,127"
train/train_015885.jpg,train,Forearm Fracture,2,Spiral,9,"95,71,147,111"
train/train_015886.jpg,train,Humerus,3,Longitudinal,6,"121,107,137,215"
train/train_015887.jpg,train,Humerus Fracture,4,Pathological,8,"94,97,134,114"
train/train_015888.jpg,train,Shoulder Fracture,5,Fracture-Dislocation,2,"109,160,165,180"
train/train_015889.jpg,train,Wrist Positive,6,Impacted,5,"105,136,153,155"
train/train_015890.jpg,train,Elbow Positive,0,Oblique,7,"93,146,143,186"
train/train_015891.jpg,train,Fingers Positive,1,Comminuted,1,"90,136,154,152"
train/train_015892.jpg,train,Forearm Fracture,2,Greenstick,3,"124,97,162,119"
train/train_015893.jpg,train,Humerus,3,Impacted,5,"104,116,150,137"
train/train_015894.jpg,train,Humerus Fracture,4,Hairline,4,"89,86,139,106"
train/train_015895.jpg,train,Shoulder Fracture,5,Longitudinal,6,"105,106,121,200"
train/train_015896.jpg,train,Wrist Positive,6,Oblique,7,"111,152,159,192"
train/train_015897.jpg,train,Elbow Positive,0,Hairline,4,"107,97,161,118"
train/train_015898.jpg,train,Fingers Positive,1,Impacted,5,"120,156,156,177"
train/train_015899.jpg,train,Forearm Fracture,2,Hairline,4,"102,117,164,136"
train/train_015900.jpg,train,Humerus,3,Impacted,5,"98,88,132,109"
train/train_015901.jpg,train,Humerus Fracture,4,Avulsion,0,"116,176,154,192"
train/train_015902.jpg,train,Shoulder Fracture,5,Comminuted,1,"125,141,165,157"
train/train_015903.jpg,train,Wrist Positive,6,Comminuted,1,"96,71,168,87"
train/train_015904.jpg,train,Elbow Positive,0,Fracture-Dislocation,2,"104,156,158,176"
train/train_015905.jpg,train,Fingers Positive,1,Longitudinal,6,"119,67,135,125"
train/train_015906.jpg,train,Forearm Fracture,2,Impacted,5,"120,135,164,155"
train/train_015907.jpg,train,Humerus,3,Greenstick,3,"94,140,154,159"
train/train_015908.jpg,train,Humerus Fracture,4,Spiral,9,"91,82,145,122"
train/train_015909.jpg,train,Shoulder Fracture,5,Impacted,5,"93,149,141,167"
train/train_015910.jpg,train,Wrist Positive,6,Spiral,9,"116,95,170,135"
train/train_015911.jpg,train,Elbow Positive,0,Spiral,9,"113,129,159,169"
train/train_015912.jpg,train,Fingers Positive,1,Pathological,8,"115,140,159,162"
train/train_015913.jpg,train,Forearm Fracture,2,Pathological,8,"93,162,143,182"
train/train_015914.jpg,train,Humerus,3,Pathological,8,"107,119,145,139"
train/train_015915.jpg,train,Humerus Fracture,4,Longitudinal,6,"128,82,144,146"
train/train_015916.jpg,train,Shoulder Fracture,5,Oblique,7,"110,131,160,171"
train/train_015917.jpg,train,Wrist Positive,6,Avulsion,0,"104,92,138,110"
train/train_015918.jpg,train,Elbow Positive,0,Greenstick,3,"125,114,159,131"
train/train_015919.jpg,train,Fingers Positive,1,Comminuted,1,"95,126,153,142"
train/train_015920.jpg,train,Forearm Fracture,2,Avulsion,0,"89,113,139,131"
train/train_015921.jpg,train,Humerus,3,Avulsion,0,"100,168,148,188"
train/train_015922.jpg,train,Humerus Fracture,4,Avulsion,0,"119,103,171,121"
train/train_015923.jpg,train,Shoulder Fracture,5,Hairline,4,"98,167,144,185"
train/train_015924.jpg,train,Wrist Positive,6,Greenstick,3,"85,93,139,111"
train/train_015925.jpg,train,Elbow Positive,0,Impacted,5,"101,93,139,115"
train/train_015926.jpg,train,Fingers Positive,1,Longitudinal,6,"133,60,149,136"
train/train_015927.jpg,train,Forearm Fracture,2,Pathological,8,"108,113,156,131"
train/train_015928.jpg,train,Humerus,3,Greenstick,3,"82,106,142,124"
